co2,demand,pv
34,0.216,2.906926
34,0.324,2.901156
34,0.306,2.891924
34,0.306,2.87923
34,0.354,2.888462
34,0.416,2.881538
34,0.412,2.878076
34,0.41,2.881538
34,0.406,2.891924
34,0.406,2.888462
34,0.402,2.886154
34,0.402,2.89077
34,0.4,2.885
34,0.398,2.89077
34,0.376,2.887308
34,0.314,2.883846
34,0.314,2.874614
34,0.314,2.871152
34,0.314,2.86769
34,0.314,2.858458
34,0.312,2.849226
34,0.312,2.84461
34,0.312,2.836532
34,0.278,2.836532
34,0.218,2.83307
34,0.22,2.835378
34,0.22,2.83307
34,0.218,2.8273
34,0.22,2.826146
33.96551724,0.22,2.823838
33.93103448,0.312,2.818068
33.89655172,0.298,2.813452
33.86206897,0.298,2.813452
33.82758621,0.296,2.813452
33.79310345,0.296,2.805374
33.75862069,0.296,2.805374
33.72413793,0.294,2.81576
33.68965517,0.294,2.83884
33.65517241,0.294,2.869998
33.62068966,0.294,2.881538
33.5862069,0.25,2.725748
33.55172414,0.222,2.829608
33.51724138,0.222,2.811144
33.48275862,0.222,2.81576
33.44827586,0.222,2.808836
33.4137931,0.22,2.801912
33.37931034,0.22,2.79845
33.34482759,0.22,2.803066
33.31034483,0.22,2.791526
33.27586207,0.22,2.627658
33.24137931,0.22,2.574574
33.20689655,0.318,2.531876
33.17241379,0.33,1.19439
33.13793103,0.326,1.625986
33.10344828,0.322,1.625986
33.06896552,0.322,1.181696
33.03448276,0.322,1.324792
33,0.32,1.570594
33,0.318,3.015402
33,0.318,2.99463
33,0.318,2.778832
33,0.316,2.901156
33,0.314,2.889616
33,0.314,2.872306
33,0.316,2.805374
33,0.316,2.749982
33,0.316,2.687666
33,0.314,2.882692
33,0.314,2.699206
33,0.314,2.53303
33,0.244,2.534184
33,0.268,1.908716
33,0.298,2.11182
33,0.298,1.29825
33,0.3,2.74652
33,0.298,2.90808
33,0.298,2.836532
33,0.296,2.793834
33,0.378,2.779986
33,0.38,2.768446
33,0.378,2.764984
33,0.378,2.747674
33,0.316,2.743058
33,0.31,2.764984
33,0.31,2.80422
33,0.308,2.74075
33,0.308,1.758696
33,0.308,0.925508
33,0.308,1.733308
32.93103448,0.308,1.889098
32.86206897,0.304,1.590212
32.79310345,0.298,1.998728
32.72413793,0.22,2.86192
32.65517241,0.22,2.784602
32.5862069,0.22,2.537646
32.51724138,0.22,1.024752
32.44827586,0.218,1.068604
32.37931034,0.3,0.646817
32.31034483,0.33,1.619062
32.24137931,0.328,2.108358
32.17241379,0.326,1.547514
32.10344828,0.324,2.848072
32.03448276,0.322,2.888462
31.96551724,0.322,2.874614
31.89655172,0.32,2.612656
31.82758621,0.318,1.254398
31.75862069,0.316,0.9132756
31.68965517,0.316,1.69638
31.62068966,0.316,2.903464
31.55172414,0.314,2.886154
31.48275862,0.314,2.848072
31.4137931,0.314,2.716516
31.34482759,0.314,2.703822
31.27586207,0.386,2.609194
31.20689655,0.388,2.559572
31.13793103,0.388,2.528414
31.06896552,0.298,2.501872
31,0.296,2.467252
31,0.294,2.084124
31,0.324,1.167848
31,0.324,1.504816
31,0.33,0.6544334
31,0.33,0.875886
31,0.326,0.926662
31,0.268,1.052448
31,0.268,1.0386
31,0.268,1.145922
31,0.28,1.010904
31,0.278,1.039754
31,0.27,0.961282
31,0.272,0.8241868
31,0.284,0.7213654
31,0.278,0.6737052
31,0.278,0.6850144
31,0.282,0.7095946
31,0.29,0.7124796
31,0.28,0.7174418
31,0.276,0.7090176
31,0.284,0.6783212
31,0.292,0.6740514
31,0.284,0.682014
31,0.26,0.684322
31,0.344,0.7245966
31,0.684,0.7813734
31,0.674,0.8508442
31,0.682,0.926662
31,0.68,1.028214
31,0.68,1.600598
31,0.654,1.047832
31,0.654,1.33287
31,0.654,1.706766
31,0.646,2.182214
31,0.646,2.125668
31,0.646,0.8697698
31,0.648,0.6582416
31,0.802,0.5000282
31,0.81,0.4640234
31,0.81,0.4949506
31,0.812,0.5364946
31,0.816,0.584501
31,0.82,0.6149666
31,0.82,0.6105814
31,0.728,0.6036574
31,0.724,0.6211982
31,0.726,0.5936176
31,0.726,0.5434186
31,0.66,0.496797
31,0.662,0.4716398
31,0.658,0.4727938
31,0.578,0.4672546
31,0.57,0.4397894
31,0.57,0.4002072
31,0.576,0.3677798
31,0.578,0.3395068
31,0.584,0.3141188
31,0.578,0.2996938
31,0.668,0.2973858
31,0.564,0.3078872
31,0.57,0.315619
31,0.57,0.3180424
31,0.572,0.3188502
31,0.572,0.3036174
31,0.57,0.2749982
31,0.568,0.2451096
31,0.574,0.2211064
31,0.624,0.2061044
31,0.662,0.1969878
31,0.666,0.1902946
31,0.758,0.193295
31,3.062,0.2020654
31,4.11,0.2043734
31,5.666,0.2252608
31,6.304,0.257919
31,6.26,0.2783448
31,6.26,0.2770754
31,6.242,0.2689974
31,6.244,0.2726902
31,4.724,0.294847
31,4.936,0.313888
31,4.89,0.3171192
31,4.076,0.3159652
31,2.2,0.32889
31,1.938,0.3585478
31,1.93,0.3890134
31,1.924,0.4167094
31,2.006,0.4486752
31,1.966,0.482949
31,2.094,0.5149148
31,3.078,0.5294552
31,3.606,0.5208002
31,5.154,0.4907962
31,4.876,0.4603306
31,3.036,0.4325192
31,2.142,0.4041308
31,2.4,0.3673182
31,4.02,0.3272744
31,3.98,0.29427
31,3.934,0.2741904
31,3.904,0.2614964
31,3.704,0.2512258
31,3.69,0.2410706
31,3.67,0.2283766
31,2.196,0.2177598
31,1.448,0.2122206
31,1.464,0.2155672
31,1.564,0.223299
31,1.518,0.2289536
31,1.52,0.231954
31,1.524,0.229069
31,1.518,0.2258378
31,1.524,0.2196062
31,1.582,0.2103742
31,1.614,0.2049504
31,1.6,0.2035656
31,1.604,0.2062198
31,1.61,0.2093356
31,1.66,0.2076046
31,1.672,0.1926026
31,1.668,0.1653682
31.03448276,2.196,0.1391724
31.06896552,3.832,0.1195544
31.10344828,3.32,0.1081298
31.13793103,5.222,0.0962436
31.17241379,4.72,0.08738088
31.20689655,5.266,0.08123006
31.24137931,4.584,0.07698334
31.27586207,3.664,0.07596782
31.31034483,3.662,0.07967216
31.34482759,3.622,0.0849344
31.37931034,3.592,0.08970042
31.4137931,3.61,0.08736934
31.44827586,3.604,0.08071076
31.48275862,3.596,0.07704104
31.51724138,3.6,0.07797578
31.55172414,3.61,0.07773344
31.5862069,3.604,0.07779114
31.62068966,2.896,0.07917594
31.65517241,2.934,0.08329572
31.68965517,3.602,0.08507288
31.72413793,3.702,0.0873578
31.75862069,2.502,0.0919161
31.79310345,3.53,0.096359
31.82758621,3.654,0.0926662
31.86206897,3.086,0.08727702
31.89655172,4.616,0.0871847
31.93103448,4.674,0.093474
31.96551724,3.568,0.0994748
32,4.308,0.1046678
32,3.3,0.110207
32.03448276,2.544,0.117131
32.06896552,3.314,0.1242858
32.10344828,1.504,0.132133
32.13793103,1.582,0.137326
32.17241379,1.598,0.1391724
32.20689655,1.574,0.1368644
32.24137931,1.59,0.1312098
32.27586207,1.676,0.1255552
32.31034483,1.78,0.1215162
32.34482759,1.842,0.117708
32.37931034,1.656,0.1134382
32.4137931,1.678,0.1075528
32.44827586,1.662,0.099821
32.48275862,1.61,0.0927816
32.51724138,1.59,0.08751936
32.55172414,1.612,0.08330726
32.5862069,1.588,0.07836814
32.62068966,1.642,0.07376368
32.65517241,1.756,0.07009396
32.68965517,1.766,0.06553566
32.72413793,1.686,0.06149666
32.75862069,1.696,0.05761922
32.79310345,1.622,0.0533725
32.82758621,1.602,0.0492758
32.86206897,1.584,0.0462177
32.89655172,1.604,0.04208638
32.93103448,1.588,0.03798968
32.96551724,1.606,0.03512776
33,1.662,0.03120416
33,1.686,0.0287923
33.06896552,1.676,0.02728056
33.13793103,1.694,0.02085278
33.20689655,1.672,0.01495584
33.27586207,1.684,0.0146558
33.34482759,1.664,0.01426344
33.4137931,1.684,0.01381338
33.48275862,1.838,0.01334024
33.55172414,2.088,0.0130979
33.62068966,3.954,0.01349026
33.68965517,3.944,0.01320176
33.75862069,3.924,0.01224394
33.82758621,3.976,0.01040908
33.89655172,4.012,0.009063516
33.96551724,3.928,0.007850662
34.03448276,3.9,0.008290336
34.10344828,3.77,0.006794752
34.17241379,3.048,0.00580462
34.24137931,2.962,0.00526224
34.31034483,2.764,0.003688184
34.37931034,1.902,0.003026942
34.44827586,1.932,0.000864346
34.51724138,1.972,4.96E-05
34.5862069,1.922,4.62E-05
34.65517241,1.962,4.27E-05
34.72413793,1.922,3.92E-05
34.79310345,1.77,3.69E-05
34.86206897,1.75,3.46E-05
34.93103448,1.75,3.35E-05
35,1.868,3.23E-05
35,1.746,3.00E-05
35,1.698,2.89E-05
35,2.804,2.65E-05
35,2.504,2.42E-05
35,2.04,2.31E-05
35,2.188,2.08E-05
35,1.828,1.96E-05
35,1.634,1.73E-05
35,1.574,1.62E-05
35,1.546,1.50E-05
35,1.49,1.27E-05
35,1.564,1.15E-05
35,1.486,1.04E-05
35,1.482,9.23E-06
35,1.478,8.08E-06
35,1.482,6.92E-06
35,1.484,5.77E-06
35,1.484,4.62E-06
35,1.482,3.46E-06
35,1.48,2.31E-06
35,1.48,2.31E-06
35,1.484,1.15E-06
35,1.528,1.15E-06
35,1.578,1.15E-06
35,1.586,0
35,1.592,0
35,1.59,0
35,1.592,0
35,1.602,0
35,1.55,0
35,1.37,0
35,1.374,0
35,1.372,0
35,1.368,0
35,1.374,0
35,1.37,0
35,1.404,0
35,1.468,0
35,1.462,0
35,1.554,0
35,1.54,0
35,1.502,0
35,1.478,0
35,1.474,0
35,1.468,0
35,1.468,0
35,1.47,0
35,1.468,0
35,1.464,0
35,1.462,0
35,1.46,0
35,1.46,0
35,1.474,0
35,1.476,0
35,1.44,0
35,1.414,0
35,1.33,0
35,1.33,0
35,1.326,0
35,1.33,0
35,1.336,0
35.03448276,1.34,0
35.06896552,1.33,0
35.10344828,1.332,0
35.13793103,1.334,0
35.17241379,1.326,0
35.20689655,1.326,0
35.24137931,1.322,0
35.27586207,1.328,0
35.31034483,1.428,0
35.34482759,1.436,0
35.37931034,1.42,0
35.4137931,1.43,0
35.44827586,1.48,0
35.48275862,1.444,0
35.51724138,1.436,0
35.55172414,1.432,0
35.5862069,1.424,0
35.62068966,1.688,0
35.65517241,2.014,0
35.68965517,2.04,0
35.72413793,2.774,0
35.75862069,1.864,0
35.79310345,1.652,0
35.82758621,1.08,0
35.86206897,1.078,0
35.89655172,1.078,0
35.93103448,1.08,0
35.96551724,1.076,0
36,1.078,0
36,1.08,0
35.93103448,1.076,0
35.86206897,1.072,0
35.79310345,1.076,0
35.72413793,1.068,0
35.65517241,1.032,0
35.5862069,1.006,0
35.51724138,0.796,0
35.44827586,0.674,0
35.37931034,0.644,0
35.31034483,0.644,0
35.24137931,0.642,0
35.17241379,0.638,0
35.10344828,0.638,0
35.03448276,0.638,0
34.96551724,0.642,0
34.89655172,0.6,0
34.82758621,0.552,0
34.75862069,0.694,0
34.68965517,0.654,0
34.62068966,0.678,0
34.55172414,0.858,0
34.48275862,1.318,0
34.4137931,2.732,0
34.34482759,1.294,0
34.27586207,1.164,0
34.20689655,1.164,0
34.13793103,1.2,0
34.06896552,1.226,0
34,1.224,0
34,1.222,0
34.03448276,1.222,0
34.06896552,1.258,0
34.10344828,1.288,0
34.13793103,1.296,0
34.17241379,1.286,0
34.20689655,0.924,0
34.24137931,0.968,0
34.27586207,0.986,0
34.31034483,0.738,0
34.34482759,0.628,0
34.37931034,0.542,0
34.4137931,0.54,0
34.44827586,0.592,0
34.48275862,0.476,0
34.51724138,0.426,0
34.55172414,0.424,0
34.5862069,0.612,0
34.62068966,0.988,0
34.65517241,0.906,0
34.68965517,1.426,0
34.72413793,1.48,0
34.75862069,1.48,0
34.79310345,1.48,0
34.82758621,1.478,0
34.86206897,1.392,0
34.89655172,1.294,0
34.93103448,1.32,0
34.96551724,1.422,0
35,1.384,0
35,1.294,0
34.96551724,1.288,0
34.93103448,1.288,0
34.89655172,1.246,0
34.86206897,1.21,0
34.82758621,1.21,0
34.79310345,1.202,0
34.75862069,1.208,0
34.72413793,1.206,0
34.68965517,1.208,0
34.65517241,1.234,0
34.62068966,1.262,0
34.5862069,1.264,0
34.55172414,1.298,0
34.51724138,1.338,0
34.48275862,1.326,0
34.44827586,1.318,0
34.4137931,1.316,0
34.37931034,1.308,0
34.34482759,1.304,0
34.31034483,1.32,0
34.27586207,1.318,0
34.24137931,1.27,0
34.20689655,1.26,0
34.17241379,1.208,0
34.13793103,1.194,0
34.10344828,1.2,0
34.06896552,1.202,0
34.03448276,1.198,0
34,1.214,0
34,1.308,0
33.89655172,1.308,0
33.79310345,1.306,0
33.68965517,1.302,0
33.5862069,1.314,0
33.48275862,1.314,0
33.37931034,1.342,0
33.27586207,1.38,0
33.17241379,1.374,0
33.06896552,1.368,0
32.96551724,1.366,0
32.86206897,1.366,0
32.75862069,1.368,0
32.65517241,1.37,0
32.55172414,1.368,0
32.44827586,1.374,0
32.34482759,1.372,0
32.24137931,1.372,0
32.13793103,1.368,0
32.03448276,1.322,0
31.93103448,1.276,0
31.82758621,1.206,0
31.72413793,1.208,0
31.62068966,1.328,0
31.51724138,2.202,0
31.4137931,4.492,0
31.31034483,4.652,0
31.20689655,4.604,0
31.10344828,4.618,0
31,4.694,0
31,4.914,0
31.03448276,4.706,0
31.06896552,4.668,0
31.10344828,4.648,0
31.13793103,4.62,0
31.17241379,4.596,0
31.20689655,4.586,0
31.24137931,4.582,0
31.27586207,4.588,0
31.31034483,2.672,0
31.34482759,2.524,0
31.37931034,2.632,0
31.4137931,4.7,0
31.44827586,5.144,0
31.48275862,5.704,0
31.51724138,5.714,0
31.55172414,5.224,0
31.5862069,4.862,0
31.62068966,4.696,0
31.65517241,4.562,0
31.68965517,2.982,0
31.72413793,2.994,0
31.75862069,4.462,0
31.79310345,5.136,0
31.82758621,5.076,0
31.86206897,3.004,0
31.89655172,4.408,0
31.93103448,3.524,0
31.96551724,5.088,0
32,4.152,0
32,3.032,0
31.89655172,4.24,0
31.79310345,5.112,0
31.68965517,5.146,0
31.5862069,3.404,0
31.48275862,3.026,0
31.37931034,2.982,0
31.27586207,4.998,0
31.17241379,5.156,0
31.06896552,4.638,0
30.96551724,2.95,0
30.86206897,2.954,0
30.75862069,3.3,0
30.65517241,5.118,0
30.55172414,5.12,0
30.44827586,3.776,0
30.34482759,2.968,0
30.24137931,2.944,0
30.13793103,2.928,0
30.03448276,3.046,0
29.93103448,3.034,0
29.82758621,3.046,0
29.72413793,3.038,0
29.62068966,3.026,0
29.51724138,3.03,0
29.4137931,3.024,0
29.31034483,3.022,0
29.20689655,3.02,0
29.10344828,2.978,0
29,2.816,0
29,2.888,0
29.06896552,2.884,0
29.13793103,2.89,0
29.20689655,2.93,0
29.27586207,4.086,0
29.34482759,3.24,0
29.4137931,3.354,0
29.48275862,2.43,0
29.55172414,2.218,0
29.62068966,2.632,0
29.68965517,2.566,0
29.75862069,2.564,0
29.82758621,2.63,0
29.89655172,2.82,0
29.96551724,2.668,0
30.03448276,2.412,0
30.10344828,2.392,0
30.17241379,2.384,0
30.24137931,2.37,0
30.31034483,2.352,0
30.37931034,2.376,0
30.44827586,2.376,0
30.51724138,2.358,0
30.5862069,2.36,0
30.65517241,2.356,0
30.72413793,2.588,0
30.79310345,2.422,0
30.86206897,2.006,0
30.93103448,1.944,0
31,2.008,0
31,2.06,0
31.10344828,0.956,0
31.20689655,0.834,0
31.31034483,0.974,0
31.4137931,1.058,0
31.51724138,0.976,0
31.62068966,1.004,0
31.72413793,1.004,0
31.82758621,0.556,0
31.93103448,0.314,0
32.03448276,0.286,0
32.13793103,0.286,0
32.24137931,0.286,0
32.34482759,0.286,0
32.44827586,0.286,0
32.55172414,0.286,0
32.65517241,0.286,0
32.75862069,0.286,0
32.86206897,0.288,0
32.96551724,0.288,0
33.06896552,0.288,0
33.17241379,0.288,0
33.27586207,0.288,0
33.37931034,0.288,0
33.48275862,0.342,0
33.5862069,0.364,0
33.68965517,0.364,0
33.79310345,0.362,0
33.89655172,0.36,0
34,0.38,0
34,0.382,0
33.86206897,0.382,0
33.72413793,0.48,0
33.5862069,0.49,0
33.44827586,0.554,0
33.31034483,0.57,0
33.17241379,0.526,0
33.03448276,0.5,0
32.89655172,0.5,0
32.75862069,0.498,0
32.62068966,0.498,0
32.48275862,0.498,0
32.34482759,0.496,0
32.20689655,0.496,0
32.06896552,0.496,0
31.93103448,0.494,0
31.79310345,0.494,0
31.65517241,0.492,0
31.51724138,0.444,0
31.37931034,0.41,0
31.24137931,0.456,0
31.10344828,0.408,0
30.96551724,0.408,0
30.82758621,0.408,0
30.68965517,0.408,0
30.55172414,0.408,0
30.4137931,0.408,0
30.27586207,0.368,0
30.13793103,0.342,0
30,0.342,0
30,0.34,0
29.96551724,0.342,0
29.93103448,0.34,0
29.89655172,0.398,0
29.86206897,0.42,0
29.82758621,0.42,0
29.79310345,0.33,0
29.75862069,0.49,0
29.72413793,0.33,0
29.68965517,0.328,0
29.65517241,0.326,0
29.62068966,0.302,0
29.5862069,0.302,0
29.55172414,0.3,0
29.51724138,0.3,0
29.48275862,0.234,0
29.44827586,0.23,0
29.4137931,0.23,0
29.37931034,0.226,0
29.34482759,0.226,0
29.31034483,0.224,0
29.27586207,0.224,0
29.24137931,0.224,0
29.20689655,0.224,0
29.17241379,0.224,0
29.13793103,0.224,0
29.10344828,0.224,0
29.06896552,0.224,0
29.03448276,0.222,0
29,0.222,0
29,0.25,0
28.93103448,0.332,0
28.86206897,0.33,0
28.79310345,0.326,0
28.72413793,0.326,0
28.65517241,0.324,0
28.5862069,0.322,0
28.51724138,0.322,0
28.44827586,0.32,0
28.37931034,0.32,0
28.31034483,0.318,0
28.24137931,0.318,0
28.17241379,0.316,0
28.10344828,0.394,0
28.03448276,0.394,0
27.96551724,0.394,0
27.89655172,0.394,0
27.82758621,0.394,0
27.75862069,0.392,0
27.68965517,0.39,0
27.62068966,0.49,0
27.55172414,0.476,0
27.48275862,0.472,0
27.4137931,0.472,0
27.34482759,0.45,0
27.27586207,0.404,0
27.20689655,0.404,0
27.13793103,0.402,0
27.06896552,0.402,0
27,0.374,0
27,0.308,0
27,0.308,0
27,0.308,0
27,0.304,0
27,0.226,0
27,0.224,0
27,0.224,0
27,0.224,0
27,0.224,0
27,0.224,0
27,0.224,0
27,0.224,0
27,0.224,0
27,0.222,0
27,0.222,0
27,0.224,0
27,0.224,0
27,0.222,0
27,0.222,0
27,0.222,0
27,0.224,0
27,0.224,0
27,0.224,0
27,0.302,0
27,0.364,0
27,0.412,0
27,0.408,0
27,0.404,0
27,0.4,0
27,0.396,0
27,0.394,0
26.96551724,0.392,0
26.93103448,0.39,0
26.89655172,0.382,0
26.86206897,0.318,0
26.82758621,0.316,0
26.79310345,0.316,0
26.75862069,0.316,0
26.72413793,0.316,0
26.68965517,0.316,0
26.65517241,0.316,0
26.62068966,0.314,0
26.5862069,0.314,0
26.55172414,0.314,0
26.51724138,0.314,0
26.48275862,0.314,0
26.44827586,0.312,0
26.4137931,0.312,0
26.37931034,0.312,0
26.34482759,0.312,0
26.31034483,0.312,0
26.27586207,0.236,0
26.24137931,0.22,0
26.20689655,0.22,0
26.17241379,0.22,0
26.13793103,0.22,0
26.10344828,0.22,0
26.06896552,0.22,0
26.03448276,0.22,0
26,0.22,0
26,0.22,0
26,0.22,0
26,0.22,0
26,0.304,0
26,0.296,0
26,0.322,0
26,0.384,0
26,0.382,0
26,0.38,0
26,0.378,0
26,0.378,0
26,0.376,0
26,0.376,0
26,0.336,0
26,0.306,0
26,0.34,0
26,0.414,0
26,0.408,0
26,0.406,0
26,0.38,0
26,0.32,0
26,0.32,0
26,0.32,0
26,0.318,0
26,0.318,0
26,0.318,0
26,0.316,0
26,0.314,0
26,0.312,0
26,0.314,0
26,0.316,0
25.96551724,0.314,0
25.93103448,0.314,0
25.89655172,0.314,0
25.86206897,0.312,0
25.82758621,0.312,0
25.79310345,0.312,0
25.75862069,0.312,0
25.72413793,0.312,0
25.68965517,0.312,0
25.65517241,0.236,0
25.62068966,0.218,0
25.5862069,0.218,0
25.55172414,0.264,0
25.51724138,0.296,0
25.48275862,0.296,0
25.44827586,0.298,0
25.4137931,0.298,0
25.37931034,0.296,0
25.34482759,0.292,0
25.31034483,0.292,0
25.27586207,0.296,0
25.24137931,0.294,0
25.20689655,0.29,0
25.17241379,0.226,0
25.13793103,0.226,0
25.10344828,0.226,0
25.06896552,0.224,0
25.03448276,0.224,0
25,0.224,0
25,0.224,0
25,0.224,0
25,0.224,0
25,0.222,0
25,0.242,0
25,0.33,0
25,0.328,0
25,0.326,0
25,0.322,0
25,0.322,0
25,0.32,0
25,0.318,0
25,0.318,0
25,0.318,0
25,0.316,0
25,0.316,0
25,0.316,0
25,0.316,0
25,0.316,0
25,0.314,0
25,0.314,0
25,0.326,0
25,0.408,0
25,0.398,0
25,0.47,0
25,0.474,0
25,0.474,0
25,0.472,0
25,0.416,0
25,0.38,0
25,0.378,0
24.93103448,0.376,0
24.86206897,0.374,0
24.79310345,0.374,0
24.72413793,0.35,0
24.65517241,0.28,0
24.5862069,0.22,0
24.51724138,0.22,0
24.44827586,0.22,0
24.37931034,0.218,0
24.31034483,0.22,0
24.24137931,0.218,0
24.17241379,0.218,0
24.10344828,0.218,0
24.03448276,0.218,0
23.96551724,0.218,0
23.89655172,0.218,0
23.82758621,0.218,0
23.75862069,0.218,0
23.68965517,0.218,0
23.62068966,0.218,0
23.55172414,0.218,0
23.48275862,0.218,0
23.4137931,0.31,0
23.34482759,0.328,0
23.27586207,0.324,0
23.20689655,0.322,0
23.13793103,0.32,0
23.06896552,0.32,0
23,0.318,0
23,0.318,0
23,0.316,0
23,0.316,0
23,0.314,0
23,0.314,0
23,0.348,0
23,0.39,0
23,0.39,0
23,0.39,0
23,0.388,0
23,0.39,0
23,0.39,0
23,0.388,0
23,0.386,0
23,0.384,0
23,0.32,0
23,0.238,0
23,0.222,0
23,0.222,0
23,0.222,0
23,0.222,0
23,0.22,0
23,0.22,0
23,0.22,0
23,0.22,0
23,0.222,0
23,0.222,0
23,0.22,0
23,0.22,0
23,0.22,0
23,0.22,0
23,0.22,0
23,0.22,0
23,0.22,0
23,0.22,0
23,0.22,0
23,0.22,0
23,0.22,0
23,0.308,0
23,0.308,0
23,0.346,0
23,0.416,0
23,0.414,0
23,0.412,0
23,0.41,0
23,0.408,0
23,0.406,0
23,0.454,0
23,0.478,0
23,0.476,0
23,0.472,0
23,0.47,0
23,0.39,0
23,0.388,0
23,0.39,0
23,0.406,0
23,0.406,0
23,0.366,0
23,0.312,0
23,0.312,0
23,0.312,0
23,0.312,0
23,0.236,0
23,0.218,0
23,0.218,0
23,0.218,0
23,0.218,0
23,0.218,0
23,0.218,0
23,0.218,0
23,0.218,0
23,0.218,0
23,0.218,0
23,0.218,0
23,0.218,0
23,0.22,0
23,0.22,0
23,0.218,0
23,0.218,0
23,0.22,0
23,0.218,0
23,0.22,0
23,0.22,0
23,0.22,0
23,0.22,0
23,0.22,0
23,0.22,0
23,0.218,0
23,0.326,0
23,0.416,0
23,0.402,0
23,0.402,0
23,0.4,0
23,0.398,0
23,0.396,0
23,0.392,0
23,0.39,0
23,0.388,0
23,0.378,0
23,0.318,0
23,0.318,0
23,0.318,0
23,0.316,0
23,0.316,0
23,0.316,0
23,0.316,0
23,0.314,0
23,0.314,0
23,0.312,0
23,0.274,0
23,0.222,0
23,0.22,0
23,0.22,0
23,0.22,0
23,0.238,0
23,0.31,0
23,0.308,0
23,0.306,0
23,0.308,0
23,0.306,0
23,0.306,0
23.10344828,0.306,0
23.20689655,0.306,0
23.31034483,0.304,0
23.4137931,0.306,0
23.51724138,0.306,0
23.62068966,0.306,0
23.72413793,0.306,0
23.82758621,0.28,0
23.93103448,0.22,0
24.03448276,0.292,1.15E-06
24.13793103,0.296,1.15E-06
24.24137931,0.298,1.15E-06
24.34482759,0.298,2.31E-06
24.44827586,0.296,2.31E-06
24.55172414,0.318,3.46E-06
24.65517241,0.404,4.62E-06
24.75862069,0.4,5.77E-06
24.86206897,0.396,8.08E-06
24.96551724,0.374,1.04E-05
25.06896552,0.324,1.38E-05
25.17241379,0.322,1.62E-05
25.27586207,0.32,1.96E-05
25.37931034,0.32,2.19E-05
25.48275862,0.318,2.54E-05
25.5862069,0.318,2.89E-05
25.68965517,0.318,3.12E-05
25.79310345,0.318,3.46E-05
25.89655172,0.322,3.81E-05
26,0.322,4.15E-05
26,0.32,4.39E-05
26.31034483,0.32,4.73E-05
26.62068966,0.318,4.96E-05
26.93103448,0.318,0.001642142
27.24137931,0.318,0.00264266
27.55172414,0.29,0.003678952
27.86206897,0.226,0.004654082
28.17241379,0.226,0.00537187
28.48275862,0.226,0.006161206
28.79310345,0.226,0.006822448
29.10344828,0.226,0.008249946
29.4137931,0.224,0.008987352
29.72413793,1.026,0.0099821
30.03448276,1.326,0.01046678
30.34482759,1.32,0.01210546
30.65517241,1.31,0.01220932
30.96551724,1.308,0.01105532
31.27586207,1.3,0.0114823
31.5862069,1.3,0.0118285
31.89655172,1.304,0.012117
32.20689655,1.292,0.01235934
32.51724138,1.34,0.01385954
32.82758621,1.366,0.01260168
33.13793103,1.37,0.01276324
33.44827586,1.366,0.01291326
33.75862069,1.366,0.01305174
34.06896552,1.362,0.01316714
34.37931034,1.356,0.0145981
34.68965517,1.354,0.01336332
35,1.352,0.0134441
35,1.352,0.01351334
35.03448276,1.374,0.01358258
35.06896552,1.38,0.01364028
35.10344828,1.382,0.03603942
35.13793103,1.372,0.0381397
35.17241379,1.37,0.03914368
35.20689655,1.364,0.04064388
35.24137931,1.356,0.04192482
35.27586207,1.358,0.04260568
35.31034483,1.358,0.04335578
35.34482759,0.386,0.04387508
35.37931034,0.314,0.04370198
35.4137931,0.414,0.045583
35.44827586,0.4,0.04625232
35.48275862,0.4,0.04744094
35.51724138,0.4,0.04882574
35.55172414,0.402,0.04961046
35.5862069,0.408,0.05107604
35.62068966,0.406,0.0514684
35.65517241,0.406,0.05413414
35.68965517,0.354,0.05456112
35.72413793,0.306,0.05398412
35.75862069,0.304,0.0561998
35.79310345,0.476,0.05618826
35.82758621,0.596,0.05715762
35.86206897,2.824,0.05685758
35.89655172,3.524,0.05768846
35.93103448,4.496,0.05905018
35.96551724,2.288,0.06011186
36,1.176,0.06048114
36,1.998,0.0615659
35.96551724,0.794,0.0637008
35.93103448,0.628,0.06348154
35.89655172,0.714,0.06434704
35.86206897,0.718,0.066355
35.82758621,0.714,0.06700124
35.79310345,0.722,0.06836296
35.75862069,0.722,0.07117872
35.72413793,0.72,0.07203268
35.68965517,0.722,0.07382138
35.65517241,0.716,0.07602552
35.62068966,0.704,0.07596782
35.5862069,0.7,0.07764112
35.55172414,0.708,0.07750264
35.51724138,0.67,0.07855278
35.48275862,0.722,0.07902592
35.44827586,0.764,0.08171474
35.4137931,0.756,0.08391888
35.37931034,0.752,0.0860307
35.34482759,0.732,0.08736934
35.31034483,0.742,0.0893773
35.27586207,0.74,0.09038128
35.24137931,0.732,0.0932432
35.20689655,0.728,0.094051
35.17241379,0.724,0.096359
35.13793103,0.73,0.0991286
35.10344828,0.724,0.0999364
35.06896552,0.722,0.1007442
35.03448276,0.722,0.1047832
35,0.724,0.1075528
35,0.732,0.1105532
35.03448276,0.794,0.1120534
35.06896552,0.812,0.1155154
35.10344828,0.922,0.118862
35.13793103,0.878,0.1272862
35.17241379,0.804,0.1337486
35.20689655,0.714,0.137326
35.24137931,0.472,0.1409034
35.27586207,0.468,0.1548668
35.31034483,0.468,0.1715998
35.34482759,0.5,0.195026
35.37931034,0.528,0.226184
35.4137931,0.546,0.246956
35.44827586,0.466,0.271767
