co2,demand,pv
123.6,0.61515,0
123.4,0.61305,0
123.2,0.61815,0
123,0.61695,0
122.8666667,0.6325,0
122.7333333,0.6408,0
122.6,0.63645,0
122.4666667,0.6200625,0
122.3333333,0.59745,0
122.2,0.59565,0
122.0666667,0.5949,0
121.9333333,0.5955,0
121.8,0.5943,0
121.6666667,0.597666667,0
121.5333333,0.5973,0
121.4,0.60285,0
121.2666667,0.60765,0
121.1333333,0.61185,0
121,0.6057,0
120.8666667,0.601333333,0
120.7333333,0.60075,0
120.6,0.5991,0
120.4666667,0.59955,0
120.3333333,0.597166667,0
120.2,0.6075,0
120.0666667,0.627,0
119.9333333,0.62355,0
119.8,0.696666667,0
119.6666667,0.71955,0
119.5333333,0.72735,0
119.4,0.727333333,0
119.2666667,0.7248,0
119.1333333,0.71475,0
119,0.71775,0
118.9,0.7176,0
118.8,0.7131,0
118.7,0.71595,0
118.6,0.6912,0
118.5,0.619666667,0
118.4,0.61395,0
118.3,0.6087,0
118.2,0.6126,0
118.1,0.6135,0
118,0.6204,0
117.9,0.61335,0
117.8,0.59625,0
117.7,0.59595,0
117.6,0.59715,0
117.5,0.6036,0
117.4,0.602833333,0
117.3,0.5982,0
117.2,0.6075,0
117.1,0.62745,0
117,0.63255,0
116.9,0.6171,0
116.8,0.6342,0
116.7,0.603,0
116.6,0.598666667,0
116.5,0.627,0
116.4,0.6225,0
116.3,0.61665,0
116.2,0.6183,0
116.1,0.609,0
116,0.60075,0
116.0333333,0.66405,0
116.0666667,0.731,0
116.1,0.71565,0
116.1333333,0.722333333,0
116.1666667,0.74475,0
116.2,0.74925,0
116.2333333,0.7326,0
116.2666667,0.73395,0
116.3,0.72435,0
116.3333333,0.719166667,0
116.3666667,0.726,0
116.4,0.72645,0
116.4333333,0.726,0
116.4666667,0.7287,0
116.5,0.724666667,0
116.5333333,0.7176,0
116.5666667,0.729166667,0
116.6,0.7242,0
116.6333333,0.72195,0
116.6666667,0.72135,0
116.7,0.7227,0
116.7333333,0.72405,0
116.7666667,0.72375,0
116.8,0.7173,0
116.8333333,0.716571429,0
116.8666667,0.71535,0
116.9,0.7146,0
116.9333333,0.7155,0
116.9666667,0.74805,0
117,0.72465,0
117.2666667,0.72255,0
117.5333333,0.6939,0
117.8,0.515166667,0
118.0666667,0.42615,0
118.3333333,0.44145,0
118.6,0.39585,0
118.8666667,0.4194,0
119.1333333,0.42825,0
119.4,0.422,0
119.6666667,0.3783,0
119.9333333,0.3684,0
120.2,0.3762,0
120.4666667,0.3852,0
120.7333333,0.37005,0
121,0.3747,0
121.2666667,0.381333333,0
121.5333333,0.3804,0
121.8,0.3792,0
122.0666667,0.379666667,0
122.3333333,0.3798,0
122.6,0.380625,0
122.8666667,0.3801,0
123.1333333,0.379,0
123.4,0.3792,0
123.6666667,0.3831,0
123.9333333,0.38025,0
124.2,0.3795,0
124.4666667,0.3801,0
124.7333333,0.38145,0
125,0.381,0
125.1666667,0.3801,0
125.3333333,0.37965,0
125.5,0.379333333,0
125.6666667,0.3988125,0
125.8333333,0.3882,0
126,0.3918,0
126.1666667,0.391,0
126.3333333,0.39075,0
126.5,0.3906,0
126.6666667,0.393166667,0
126.8333333,0.3843,0
127,0.37875,0
127.1666667,0.38025,0
127.3333333,0.4503,0
127.5,0.4825,0
127.6666667,0.4821,0
127.8333333,0.48045,0
128,0.47805,0
128.1666667,0.47805,0
128.3333333,0.4761,0
128.5,0.47595,0
128.6666667,0.4735,0
128.8333333,0.4737,0
129,0.4743,0
129.1666667,0.3777,0
129.3333333,0.37995,0
129.5,0.3789,0
129.6666667,0.376833333,0
129.8333333,0.4083,0
130,0.4107,0
130.1,0.4083,0
130.2,0.4095,0
130.3,0.40995,0
130.4,0.4101,0
130.5,0.407666667,0
130.6,0.40425,0
130.7,0.405833333,0
130.8,0.407333333,0
130.9,0.40515,0
131,0.40485,0
131.1,0.4038,0
131.2,0.4044,0
131.3,0.4041,0
131.4,0.40545,0
131.5,0.40545,0
131.6,0.402333333,0
131.7,0.35715,0
131.8,0.3522,0
131.9,0.3525,0
132,0.3543,0
132.1,0.35385,0
132.2,0.393166667,0
132.3,0.4629,0
132.4,0.4545,0
132.5,0.4575,0
132.6,0.45975,0
132.7,0.46245,0
132.8,0.46395,0
132.9,0.46275,0
133,0.45915,0
133.0333333,0.4575,0
133.0666667,0.45435,0
133.1,0.4551,0
133.1333333,0.4548,0
133.1666667,0.4566,0
133.2,0.45645,0
133.2333333,0.4545,0
133.2666667,0.4554,0
133.3,0.4539,0
133.3333333,0.45495,0
133.3666667,0.456,0
133.4,0.4548,0
133.4333333,0.4563,0
133.4666667,0.45555,0
133.5,0.4548,0
133.5333333,0.4575,0
133.5666667,0.4539,0
133.6,0.4539,0
133.6333333,0.4581,0
133.6666667,0.4548,0
133.7,0.4521,0
133.7333333,0.4482,0
133.7666667,0.40665,0
133.8,0.3477,0
133.8333333,0.348666667,0
133.8666667,0.3477,0
133.9,0.3477,0
133.9333333,0.51465,0
133.9666667,0.679666667,0
134,0.67875,0
133.7666667,0.681,0
133.5333333,0.681,0
133.3,0.67905,0
133.0666667,0.68085,0
132.8333333,0.68025,0
132.6,0.67785,0
132.3666667,0.67755,0
132.1333333,0.68055,0
131.9,0.612,0
131.6666667,0.3471,0
131.4333333,0.346,0
131.2,0.3462,0
130.9666667,0.34695,0
130.7333333,0.34905,0
130.5,0.34575,0
130.2666667,0.3456,0
130.0333333,0.34545,0
129.8,0.346333333,0
129.5666667,0.3477,0
129.3333333,0.3471,0
129.1,0.3474,0
128.8666667,0.34665,0
128.6333333,0.34695,0
128.4,0.42,0
128.1666667,0.4674,0
127.9333333,0.472166667,0
127.7,0.4788,0
127.4666667,0.483,0
127.2333333,0.48045,0
127,0.4788,0
126.9333333,0.4725,0
126.8666667,0.4701,0
126.8,0.46785,0
126.7333333,0.4655,0
126.6666667,0.422166667,0
126.6,0.3657,0
126.5333333,0.36345,0
126.4666667,0.36105,0
126.4,0.3603,0
126.3333333,0.3582,0
126.2666667,0.3579,0
126.2,0.35685,0
126.1333333,0.354833333,0
126.0666667,0.3537,0
126,0.352,0
125.9333333,0.35115,0
125.8666667,0.3516,0
125.8,0.35145,0
125.7333333,0.35145,0
125.6666667,0.35025,0
125.6,0.3475,0
125.5333333,0.34755,0
125.4666667,0.28125,0
125.4,0.26535,0
125.3333333,0.26565,0
125.2666667,0.2655,0
125.2,0.26475,0
125.1333333,0.2646,0
125.0666667,0.2646,0
125,0.2661,0
124.8,0.26685,0
124.6,0.2664375,0
124.4,0.2679,0
124.2,0.2679,0
124,0.2661,0
123.8,0.26505,0
123.6,0.2655,0
123.4,0.2643,0
123.2,0.26505,0
123,0.266166667,0
122.8,0.2655,0
122.6,0.26505,0
122.4,0.2637,0
122.2,0.26535,0
122,0.35025,0
121.8,0.35595,0
121.6,0.357,0
121.4,0.35925,0
121.2,0.36225,0
121,0.363833333,0
120.8,0.36315,0
120.6,0.36165,0
120.4,0.36045,0
120.2,0.3585,0
120,0.3579,0
119.8,0.35745,0
119.6,0.3585,0
119.4,0.358333333,0
119.2,0.3585,0
119,0.35865,0
118.8,0.3594,0
118.6,0.3603,0
118.4,0.3612,0
118.2,0.36015,0
118,0.3591,0
117.8,0.35925,0
117.6,0.3585,0
117.4,0.3591,0
117.2,0.35985,0
117,0.358166667,0
116.8,0.35925,0
116.6,0.3582,0
116.4,0.33885,0
116.2,0.26385,0
116,0.2645,0
115.8,0.2649,0
115.6,0.26565,0
115.4,0.26475,0
115.2,0.26385,0
115,0.26295,0
114.8,0.264,0
114.6,0.263333333,0
114.4,0.264,0
114.2,0.26325,0
114,0.2649,0
113.8,0.26355,0
113.6,0.2626875,0
113.4,0.26295,0
113.2,0.2631,0
113,0.267,0
113,0.26655,0
113,0.26805,0
113,0.2676,0
113,0.266833333,0
113,0.2643,0
113,0.264,0
113,0.2652,0
113,0.264166667,0
113,0.2643,0
113,0.26475,0
113,0.2643,0
113,0.26505,0
113,0.2643,0
113,0.26475,0
113,0.2643,0
113,0.2643,0
113,0.2649,0
113,0.265,0
113,0.26415,0
113,0.29505,0
113,0.3585,0
113,0.3546,0
113,0.3549,0
113,0.35445,0
113,0.3528,0
113,0.3522,0
113,0.34845,0
113,0.35025,0
113,0.3483,0
113,0.3471,0
113,0.273666667,0
113,0.2649,0
113,0.26385,0
113,0.263833333,0
113,0.26385,0
113,0.264,0
113,0.264,0
113,0.2649,0
113,0.263666667,0
113,0.2643,0
113,0.26325,0
113,0.26325,0
113,0.26505,0
113,0.2655,0
113,0.2652,0
113,0.2646,0
113,0.26445,0
113,0.264333333,0
113,0.26475,0
113,0.2643,0
113,0.2628,0
113,0.2637,0
113,0.2631,0
113,0.2634,0
113,0.26355,0
113,0.26325,0
113,0.2628,0
113,0.26415,0
113,0.26385,0
113,0.267,0
113.0333333,0.2649375,0
113.0666667,0.2661,0
113.1,0.2655,0
113.1333333,0.26625,0
113.1666667,0.2643,0
113.2,0.264,0
113.2333333,0.26295,0
113.2666667,0.264,0
113.3,0.26295,0
113.3333333,0.26415,0
113.3666667,0.26475,0
113.4,0.26415,0
113.4333333,0.3561,0
113.4666667,0.353666667,0
113.5,0.354,0
113.5333333,0.35775,0
113.5666667,0.3603,0
113.6,0.36105,0
113.6333333,0.3597,0
113.6666667,0.3597,0
113.7,0.356625,0
113.7333333,0.3549,0
113.7666667,0.35535,0
113.8,0.35745,0
113.8333333,0.3567,0
113.8666667,0.35565,0
113.9,0.3585,0
113.9333333,0.3585,0
113.9666667,0.358666667,0
114,0.3585,0
113.9333333,0.3549,0
113.8666667,0.35625,0
113.8,0.35685,0
113.7333333,0.3552,0
113.6666667,0.35685,0
113.6,0.35595,0
113.5333333,0.3564,0
113.4666667,0.3582,0
113.4,0.359,0
113.3333333,0.3564,0
113.2666667,0.355666667,0
113.2,0.352833333,0
113.1333333,0.3504,0
113.0666667,0.3485625,0
113,0.319166667,0
112.9333333,0.261666667,0
112.8666667,0.26205,0
112.8,0.26085,0
112.7333333,0.26235,0
112.6666667,0.2619,0
112.6,0.262,0
112.5333333,0.2631,0
112.4666667,0.2619,0
112.4,0.26295,0
112.3333333,0.263571429,0
112.2666667,0.26295,0
112.2,0.264666667,0
112.1333333,0.26325,0
112.0666667,0.2628,0
112,0.265,0
111.9333333,0.26505,0
111.8666667,0.2655,0
111.8,0.265166667,0
111.7333333,0.2652,0
111.6666667,0.2652,0
111.6,0.2634,0
111.5333333,0.263,0
111.4666667,0.263,0
111.4,0.2637,0
111.3333333,0.26445,0
111.2666667,0.26385,0
111.2,0.2646,0
111.1333333,0.2652,0
111.0666667,0.264,0
111,0.263833333,0
110.9333333,0.26355,0
110.8666667,0.26355,0
110.8,0.262833333,0
110.7333333,0.264166667,0
110.6666667,0.2625,0
110.6,0.2631,0
110.5333333,0.26145,0
110.4666667,0.2625,0
110.4,0.26265,0
110.3333333,0.2637,0
110.2666667,0.263666667,0
110.2,0.26265,0
110.1333333,0.2625,0
110.0666667,0.26265,0
110,0.26355,0
110.1333333,0.311,0
110.2666667,0.3564,0
110.4,0.35475,0
110.5333333,0.35565,0
110.6666667,0.35535,0
110.8,0.353666667,1.00E-06
110.9333333,0.3531,1.00E-06
111.0666667,0.35235,1.00E-06
111.2,0.3519,1.00E-06
111.3333333,0.3486,1.00E-06
111.4666667,0.349166667,2.00E-06
111.6,0.27225,2.00E-06
111.7333333,0.264,3.00E-06
111.8666667,0.26415,4.00E-06
112,0.26445,5.00E-06
112.1333333,0.263833333,7.00E-06
112.2666667,0.2646,1.00E-05
112.4,0.26355,1.30E-05
112.5333333,0.264166667,1.70E-05
112.6666667,0.264,2.20E-05
112.8,0.2625,3.30E-05
112.9333333,0.26445,0.001352
113.0666667,0.2634,0.00406
113.2,0.262833333,0.005577
113.3333333,0.26415,0.007118
113.4666667,0.2646,0.00837
113.6,0.3369,0.00924
113.7333333,0.346833333,0.01057
113.8666667,0.351,0.01076
114,0.37665,0.00959
114.0333333,0.367666667,0.00993
114.0666667,0.3597,0.01017
114.1,0.35775,0.01035
114.1333333,0.355666667,0.01052
114.1666667,0.3531,0.01197
114.2,0.3492,0.01072
114.2333333,0.34665,0.01084
114.2666667,0.345214286,0.01091
114.3,0.344,0.01092
114.3333333,0.33495,0.011
114.3666667,0.34215,0.01326
114.4,0.3417,0.01107
114.4333333,0.3339,0.01113
114.4666667,0.3459,0.01122
114.5,0.3777,0.01124
114.5333333,0.461666667,0.01113
114.5666667,0.41595,0.01241
114.6,0.410166667,0.01113
114.6333333,0.41355,0.01123
114.6666667,0.359333333,0.01131
114.7,0.360666667,0.01138
114.7333333,0.3609,0.01395
114.7666667,0.3579,0.02691
114.8,0.357166667,0.02647
114.8333333,0.36375,0.0275
114.8666667,0.374333333,0.02876
114.9,0.37395,0.02983
114.9333333,0.371833333,0.03018
114.9666667,0.3726,0.03194
115,0.3715,0.03193
115,0.37275,0.03299
115,0.369333333,0.0341
115,0.3747,0.03407
115,0.371833333,0.03583
115,0.3717,0.03797
115,0.37305,0.03834
115,0.372,0.03831
115,0.3735,0.03832
115,0.3765,0.0383
115,0.376,0.04008
115,0.38025,0.04044
115,0.3771,0.04133
115,0.37275,0.04255
115,0.3708,0.04256
115,0.36915,0.04292
115,0.370333333,0.04469
115,0.3273,0.04539
115,0.26685,0.04689
115,0.26385,0.0471
115,0.2631,0.0474
115,0.263,0.04731
115,0.26355,0.04937
115,0.2625,0.05017
115,0.26325,0.05043
115,0.262666667,0.05136
115,0.3711,0.05153
115,0.39,0.05222
115,0.786166667,0.05156
115,3.88605,0.05306
115,2.133375,0.05409
114.7666667,0.4119,0.05507
114.5333333,0.40215,0.05602
114.3,0.936166667,0.0561
114.0666667,2.91555,0.05665
113.8333333,2.906666667,0.05759
113.6,2.893,0.05639
113.3666667,2.2561875,0.05713
113.1333333,2.875125,0.05743
112.9,2.506,0.05721
112.6666667,0.389166667,0.05882
112.4333333,0.38805,0.0582
112.2,0.391833333,0.05805
111.9666667,0.40185,0.0603
111.7333333,0.39675,0.05872
111.5,0.39915,0.06158
111.2666667,0.3939,0.06358
111.0333333,0.394166667,0.06668
110.8,0.38445,0.06836
110.5666667,0.38985,0.06748
110.3333333,0.38325,0.07128
110.1,0.38805,0.07334
109.8666667,0.38505,0.07357
109.6333333,0.382,0.07544
109.4,0.39135,0.07526
109.1666667,0.3879,0.07618
108.9333333,0.3819,0.07792
108.7,0.3888,0.07994
108.4666667,0.380666667,0.0822
108.2333333,0.37815,0.0855
108,0.38745,0.0853
108,0.39375,0.0877
108,0.380833333,0.0909
108,0.4341,0.0928
108,0.5031,0.0947
108,0.5061,0.0968
108,0.509333333,0.0973
108,0.5028,0.0993
108,0.50925,0.1013
108,0.5061,0.1065
108,0.50175,0.1109
108,0.504,0.119
108,0.50115,0.1268
108,0.5001,0.1315
108,0.435,0.1431
108,0.46,0.1709
108,2.868666667,0.2033
108,2.22575,0.235
108,0.4449,0.2987
108,0.4065,0.372
108,0.4149,0.418
108,0.39675,0.4302
108,0.41355,0.489
108,0.41205,0.5149
108,0.4743,0.555
108,0.523,0.599
108,1.77765,0.6421
108,1.26855,0.6769
108,0.51795,0.6851
108,0.509333333,0.6894
108,0.4935,0.6942
107.8666667,0.3612,0.6994
107.7333333,0.3594,0.7068
107.6,0.358666667,0.7133
107.4666667,0.357,0.7216
107.3333333,0.3588,0.7265
107.2,0.3582,0.7346
107.0666667,0.3585,0.742
106.9333333,0.357166667,0.7486
106.8,0.3582,0.7537
106.6666667,0.35715,0.76
106.5333333,0.3576,0.7671
106.4,0.3565,0.7784
106.2666667,0.35775,0.7816
106.1333333,0.357,0.7927
106,0.357,0.7989
105.8666667,0.35925,0.806
105.7333333,0.358166667,0.816
105.6,0.3573,0.822
105.4666667,0.3582,0.824
105.3333333,0.357,0.825
105.2,0.359333333,0.838
105.0666667,0.35895,0.848
104.9333333,0.27645,0.853
104.8,0.26745,0.861
104.6666667,0.26835,0.876
104.5333333,0.988166667,0.883
104.4,0.5814,0.933
104.2666667,0.7314,0.952
104.1333333,2.843833333,0.962
104,3.375214286,0.943
104.1,3.551333333,0.954
104.2,3.345833333,0.963
104.3,3.429,0.96
104.4,3.344833333,0.955
104.5,3.257166667,0.954
104.6,3.059166667,0.963
104.7,3.108333333,0.966
104.8,3.1527,1.022
104.9,3.095833333,1.234
105,3.008,1.267
105.1,3.12495,1.272
105.2,1.031166667,1.313
105.3,0.654666667,1.379
105.4,0.9213,1.418
105.5,0.924214286,1.429
105.6,2.39925,1.441
105.7,3.32,1.453
105.8,3.375166667,1.46
105.9,3.379166667,1.471
106,3.37605,1.482
106.1,3.316,1.492
106.2,3.363,1.517
106.3,3.3525,1.548
106.4,3.010333333,1.576
106.5,1.0554,1.598
106.6,0.998666667,1.61
106.7,0.85035,1.618
106.8,0.94065,1.627
106.9,1.0149,1.634
107,2.717357143,1.64
107,3.428,1.649
107,3.442714286,1.653
107,3.480166667,1.658
107,3.50955,1.672
107,3.334666667,1.74
107,3.333333333,1.774
107,3.40095,1.786
107,3.245166667,1.789
107,3.3345,1.796
107,3.3495,1.804
107,3.286666667,1.836
107,3.288666667,1.873
107,3.41325,1.889
107,3.299,1.905
107,3.284166667,1.91
107,3.4167,1.92
107,3.286666667,1.928
107,3.361166667,1.933
107,3.15045,1.932
107,2.968,1.935
107,2.957666667,1.94
107,2.959333333,1.945
107,2.51535,1.943
107,0.872166667,1.977
107,0.80355,2.01
107,0.9093,2.026
107,1.056833333,2.035
107,0.8019,2.037
107,0.75435,2.05
107,0.786,2.058
107.0333333,0.8274,2.061
107.0666667,0.895666667,2.067
107.1,0.9129,2.073
107.1333333,0.81465,2.083
107.1666667,0.7941,2.092
107.2,0.976333333,2.097
107.2333333,0.93945,2.103
107.2666667,0.768666667,2.11
107.3,0.86475,2.121
107.3333333,0.9942,2.135
107.3666667,0.2862,2.141
107.4,0.2871,2.149
107.4333333,0.2905,2.157
107.4666667,0.4201875,2.155
107.5,0.5784,2.166
107.5333333,0.4875,2.174
107.5666667,0.49095,2.177
107.6,0.6651,2.184
107.6333333,0.49125,2.19
107.6666667,0.562333333,2.185
107.7,0.40695,2.192
107.7333333,0.6018,2.197
107.7666667,0.6903,2.198
107.8,0.5631,2.192
107.8333333,0.7266,2.215
107.8666667,0.52035,2.214
107.9,0.6906,2.222
107.9333333,0.9155,2.223
107.9666667,0.9873,2.231
108,0.9459375,2.241
108.0333333,1.152214286,2.245
108.0666667,0.9765,2.252
108.1,1.009,2.251
108.1333333,0.59325,2.254
108.1666667,0.658666667,2.26
108.2,0.59415,2.263
108.2333333,0.712833333,2.269
108.2666667,0.74715,2.281
108.3,0.8538,2.282
108.3333333,0.4896,2.285
108.3666667,0.6537,2.289
108.4,0.9786,2.289
108.4333333,0.9876,2.288
108.4666667,0.7895,2.293
108.5,1.092166667,2.3
108.5333333,1.2819,2.298
108.5666667,0.78975,2.305
108.6,0.61305,2.307
108.6333333,0.523,2.307
108.6666667,0.44745,2.318
108.7,0.7989,2.325
108.7333333,0.876,2.329
108.7666667,0.8420625,2.333
108.8,0.71055,2.343
108.8333333,0.6129,2.347
108.8666667,0.781833333,2.346
108.9,1.1523,2.344
108.9333333,1.17015,2.351
108.9666667,0.73065,2.358
109,0.4695,2.362
108.9333333,0.40995,2.358
108.8666667,0.28125,2.359
108.8,0.280333333,2.37
108.7333333,0.2817,2.376
108.6666667,0.2799,2.387
108.6,0.281166667,2.391
108.5333333,0.28065,2.4
108.4666667,0.2811,2.402
108.4,0.281166667,2.404
108.3333333,0.2814,2.398
108.2666667,0.280666667,2.409
108.2,0.28,2.416
108.1333333,0.27945,2.404
108.0666667,0.2796,2.411
108,0.28035,2.412
107.9333333,0.27975,2.422
107.8666667,0.27975,2.441
107.8,0.28035,2.439
107.7333333,0.280166667,2.447
107.6666667,0.28065,2.433
107.6,0.279666667,2.425
107.5333333,0.28005,2.454
107.4666667,0.28035,2.461
107.4,0.28,2.463
107.3333333,0.2787,2.468
107.2666667,0.2787,2.463
107.2,0.28,2.463
107.1333333,0.2799,2.462
107.0666667,0.2793,2.46
107,0.28185,2.454
106.9,0.28215,2.464
106.8,0.2832,2.459
106.7,0.28275,2.471
106.6,3.289071429,2.475
106.5,3.316714286,2.482
106.4,0.2994375,2.481
106.3,0.3909,2.492
106.2,0.37755,2.503
106.1,0.38025,2.507
106,0.3783,2.506
105.9,0.3759,2.509
105.8,0.3756,2.507
105.7,0.3762,2.51
105.6,0.373166667,2.512
105.5,0.3738,2.51
105.4,0.37305,2.506
105.3,0.31605,2.512
105.2,0.279,2.505
105.1,0.27945,2.498
105,0.27915,2.477
104.9,0.27915,2.454
104.8,0.279333333,2.438
104.7,0.28005,2.477
104.6,0.2796,2.515
104.5,0.27885,2.514
104.4,0.2793,2.514
104.3,0.2793,2.523
104.2,0.27765,2.528
104.1,0.27915,2.524
104,0.278166667,2.529
104.0333333,0.27855,2.521
104.0666667,0.27825,2.529
104.1,0.2787,2.522
104.1333333,0.278166667,2.495
104.1666667,0.27765,2.494
104.2,0.2781,2.508
104.2333333,0.3603,2.507
104.2666667,0.374666667,2.49
104.3,0.3726,2.469
104.3333333,0.37815,2.506
104.3666667,0.38025,2.483
104.4,0.3837,2.502
104.4333333,0.38205,2.512
104.4666667,0.3816,2.513
104.5,0.378,2.509
104.5333333,0.37665,2.503
104.5666667,0.3763125,2.505
104.6,0.3771,2.501
104.6333333,0.3774,2.506
104.6666667,0.37755,2.511
104.7,0.37785,2.511
104.7333333,0.3777,2.512
104.7666667,0.37875,2.509
104.8,0.37635,2.51
104.8333333,0.377,2.508
104.8666667,0.37785,2.51
104.9,0.37815,2.516
104.9333333,0.3783,2.488
104.9666667,0.378,2.527
105,0.3807,2.527
105.0666667,0.3795,2.531
105.1333333,0.3807,2.526
105.2,0.383333333,2.517
105.2666667,0.38235,2.505
105.3333333,0.37575,2.499
105.4,0.3726,2.486
105.4666667,0.2889,2.494
105.5333333,0.2793,2.496
105.6,0.2787,2.502
105.6666667,0.278666667,2.479
105.7333333,0.279,2.47
105.8,0.2787,2.475
105.8666667,0.27825,2.476
105.9333333,0.279166667,2.495
106,0.2793,2.483
106.0666667,0.2787,2.479
106.1333333,0.278333333,2.474
106.2,0.27855,2.476
106.2666667,0.2784,2.473
106.3333333,0.279857143,2.477
106.4,0.27855,2.473
106.4666667,0.2781,2.47
106.5333333,0.27885,2.477
106.6,0.27915,2.474
106.6666667,0.27885,2.478
106.7333333,0.278666667,2.48
106.8,0.27825,2.484
106.8666667,0.27825,2.48
106.9333333,0.2835,2.474
107,0.2787,2.47
107.1,0.2778,2.462
107.2,0.2784,2.456
107.3,0.277166667,2.442
107.4,0.2772,2.431
107.5,0.27705,2.429
107.6,0.27765,2.422
107.7,0.2775,2.42
107.8,0.27735,2.404
107.9,0.2772,2.387
108,0.277166667,2.393
108.1,0.33375,2.361
108.2,0.5913,2.354
108.3,0.62175,2.332
108.4,0.62625,2.321
108.5,0.63045,2.263
108.6,0.6365,2.22
108.7,0.62565,2.229
108.8,0.6321,2.23
108.9,0.614833333,2.263
109,0.7345,2.244
109.1,0.74745,2.082
109.2,0.74475,2.189
109.3,0.7413,1.704
109.4,0.735,2.093
109.5,0.71655,2.143
109.6,0.738833333,2.215
109.7,0.74085,2.229
109.8,0.72285,2.283
109.9,0.73605,1.778
110,0.6925,2.138
110.0333333,0.63495,2.224
110.0666667,0.6456,1.693
110.1,0.64125,2.126
110.1333333,0.637166667,1.908
110.1666667,0.62805,1.866
110.2,0.62145,0.96
110.2333333,0.6417,1.379
110.2666667,0.639,1.391
110.3,0.89745,1.053
110.3333333,3.0355,1.086
110.3666667,3.0091875,1.772
110.4,1.493625,1.1
110.4333333,0.6021,1.395
110.4666667,0.6111,2.034
110.5,2.0833125,1.787
110.5333333,1.478625,1.313
110.5666667,0.63855,1.626
110.6,0.6335,1.75
110.6333333,0.6438,1.854
110.6666667,0.60675,1.871
110.7,0.63375,2.126
110.7333333,0.62895,2.035
110.7666667,0.63105,2.288
110.8,0.617333333,2.352
110.8333333,0.627375,2.34
110.8666667,0.7265,2.324
110.9,0.7134,2.305
110.9333333,0.71565,2.245
110.9666667,0.72975,2.221
111,0.73845,2.221
110.9666667,0.74235,2.229
110.9333333,0.755666667,2.211
110.9,0.73755,2.19
110.8666667,0.7413,2.188
110.8333333,0.7506,2.176
110.8,0.7596,2.166
110.7666667,0.762,2.127
110.7333333,0.75465,2.092
110.7,0.74385,2.063
110.6666667,0.741,2.059
110.6333333,0.7375,2.015
110.6,0.74745,2.058
110.5666667,0.7608,1.765
110.5333333,0.74925,1.236
110.5,0.7482,0.5529
110.4666667,0.7299,0.5459
110.4333333,0.7227,0.7883
110.4,0.746833333,2.139
110.3666667,0.749,1.465
110.3333333,0.7371,1.384
110.3,0.747,0.987
110.2666667,0.74295,1.238
110.2333333,0.7413,1.837
110.2,0.7377,1.89
110.1666667,0.71805,1.858
110.1333333,0.73035,1.094
110.1,0.638666667,1.082
110.0666667,0.6234,1.95
110.0333333,0.63135,1.863
110,0.61425,1.715
110.1333333,0.63105,1.381
110.2666667,0.6156,1.506
110.4,0.617625,1.662
110.5333333,0.6243,1.749
110.6666667,0.61725,1.568
110.8,0.61005,1.548
110.9333333,0.6147,1.649
111.0666667,0.60375,1.691
111.2,0.5994,1.609
111.3333333,0.5865,1.463
111.4666667,0.6033,1.599
111.6,0.6075,1.71
111.7333333,0.60435,1.768
111.8666667,0.601166667,1.883
112,0.60165,2.04
112.1333333,0.75495,1.962
112.2666667,0.75885,1.363
112.4,0.7554,1.583
112.5333333,0.7569,1.88
112.6666667,0.75015,1.476
112.8,0.710166667,0.956
112.9333333,0.6681,0.905
113.0666667,0.72075,0.888
113.2,0.65805,0.6876
113.3333333,0.55455,0.6828
113.4666667,0.5361,0.7371
113.6,0.53415,0.882
113.7333333,0.5435,0.7773
113.8666667,0.54135,0.7866
114,0.54,0.6742
114.4666667,0.544166667,0.6606
114.9333333,0.54165,0.5962
115.4,0.5337,0.5233
115.8666667,0.5454,0.4576
116.3333333,0.58515,0.4142
116.8,0.59745,0.4013
117.2666667,0.5855,0.4191
117.7333333,0.5601,0.4349
118.2,0.5436,0.4156
118.6666667,0.54735,0.3575
119.1333333,0.84315,0.3168
119.6,0.6972,0.2965
120.0666667,0.6759,0.2713
120.5333333,0.670166667,0.2635
121,0.66345,0.2759
121.4666667,0.642,0.2976
121.9333333,0.650166667,0.2892
122.4,0.66,0.2616
122.8666667,0.65235,0.2445
123.3333333,0.695666667,0.2383
123.8,0.678,0.2148
124.2666667,0.5889,0.1713
124.7333333,0.6075,0.1332
125.2,0.6066,0.1034
125.6666667,0.59325,0.0834
126.1333333,0.58995,0.07655
126.6,0.5907,0.07816
127.0666667,0.595666667,0.0835
127.5333333,0.5898,0.0952
128,0.58335,0.1107
128.5333333,0.59685,0.1287
129.0666667,0.7011,0.1472
129.6,0.694166667,0.1643
130.1333333,0.7035,0.1894
130.6666667,0.7101,0.2161
131.2,0.67635,0.2403
131.7333333,0.6786,0.2479
132.2666667,0.68745,0.2571
132.8,0.6801,0.2646
133.3333333,0.6732,0.2742
133.8666667,0.66945,0.2876
134.4,0.6699,0.3001
134.9333333,0.642833333,0.3085
135.4666667,0.63855,0.3171
136,0.6426,0.3262
136.5333333,0.6324,0.334
137.0666667,0.54165,0.359
137.6,1.45365,0.3834
138.1333333,2.878125,0.3701
138.6666667,2.889166667,0.3398
139.2,2.886,0.3357
139.7333333,0.812142857,0.3567
140.2666667,0.47625,0.3791
140.8,0.48165,0.3981
141.3333333,0.47475,0.4026
141.8666667,0.48105,0.3956
142.4,0.47655,0.3622
142.9333333,0.4734,0.3316
143.4666667,0.4728,0.3313
144,0.4719375,0.3474
